"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
686,"colorectum","Poisson",16,0.0095463163683346,0.954632,3.29841588299716e-07,0.000574318368415738,0.057432,0.00842065236623976,0.0106719803704295,0.842065,1.067198,"Success"
356,"colorectum","Poisson",16,0.00950094197540904,0.950094,2.70981470836372e-09,5.20558806319105e-05,0.005206,0.0093989124493705,0.00960297150144759,0.939891,0.960297,"Success"
64,"colorectum","Poisson",16,0.00929961128890559,0.929961,4.44019772036215e-06,0.0021071776670139,0.210718,0.00516954306155835,0.0134296795162528,0.516954,1.342968,"Success"
120,"colorectum","Poisson",16,0.00927916710884492,0.927917,2.02383548863485e-07,0.000449870591240954,0.044987,0.00839742075001266,0.0101609134676772,0.839742,1.016091,"Success"
90,"colorectum","Poisson",16,0.00924754328205514,0.924754,8.08425165541733e-06,0.00284328184593391,0.284328,0.00367471086402468,0.0148203757000856,0.367471,1.482038,"Success"
262,"colorectum","Poisson",16,0.00905577170727863,0.905577,2.37821574298854e-06,0.00154214647261164,0.154215,0.0060331646209598,0.0120783787935974,0.603316,1.207838,"Success"
508,"colorectum","Poisson",16,0.00900902895866427,0.900903,3.8035416373549e-07,0.000616728598117106,0.061673,0.00780024090635474,0.0102178170109738,0.780024,1.021782,"Success"
524,"colorectum","Poisson",16,0.00885409503384258,0.88541,1.4077216057147e-07,0.00037519616278884,0.03752,0.00811871055477645,0.0095894795129087,0.811871,0.958948,"Success"
132,"colorectum","Poisson",16,0.00872939537530671,0.87294,5.16195423223384e-06,0.00227199344898568,0.227199,0.00427628821529477,0.0131825025353186,0.427629,1.31825,"Success"
562,"colorectum","Poisson",16,0.00868224921328518,0.868225,3.15769313450444e-07,0.000561933548963259,0.056193,0.00758085945731719,0.00978363896925317,0.758086,0.978364,"Success"
454,"colorectum","Poisson",16,0.00838036380602265,0.838036,2.8468233845529e-07,0.000533556312356334,0.053356,0.00733459343380424,0.00942613417824107,0.733459,0.942613,"Success"
894,"colorectum","Poisson",16,0.00835136600212818,0.835137,5.00067554739299e-07,0.000707154547987425,0.070715,0.00696534308807282,0.00973738891618353,0.696534,0.973739,"Success"
72,"colorectum","Poisson",16,0.00780799407155033,0.780799,1.17278128712695e-06,0.0010829502699233,0.108295,0.00568541154250066,0.00993057660060001,0.568541,0.993058,"Success"
288,"colorectum","Poisson",16,0.00762875731773414,0.762876,1.37137579099777e-07,0.000370320913667831,0.037032,0.00690292832694519,0.00835458630852309,0.690293,0.835459,"Success"
266,"colorectum","Poisson",16,0.00758129887269709,0.75813,8.20304229191757e-07,0.000905706480705398,0.090571,0.00580611417051451,0.00935648357487967,0.580611,0.935648,"Success"
50,"colorectum","Poisson",16,0.00746509442452937,0.746509,2.79101155032101e-08,0.000167063208107621,0.016706,0.00713765053663844,0.00779253831242031,0.713765,0.779254,"Success"
430,"colorectum","Poisson",16,0.00725188401151398,0.725188,9.2545844462751e-07,0.000962007507573361,0.096201,0.00536634929667019,0.00913741872635776,0.536635,0.913742,"Success"
678,"colorectum","Poisson",16,0.00680183008289192,0.680183,6.37528711225164e-06,0.00252493309064847,0.252493,0.00185296122522091,0.0117506989405629,0.185296,1.17507,"Success"
178,"colorectum","Poisson",16,0.00645056606521534,0.645057,5.69190458178514e-07,0.000754447120863029,0.075445,0.0049718497083238,0.00792928242210688,0.497185,0.792928,"Success"
646,"colorectum","Poisson",16,0.00616181274110171,0.616181,2.68002216076141e-07,0.00051768930457963,0.051769,0.00514714170412563,0.00717648377807778,0.514714,0.717648,"Success"
24,"colorectum","Poisson",16,0.00596834743397235,0.596835,1.54908554963937e-07,0.000393584241254571,0.039358,0.00519692232111339,0.00673977254683131,0.519692,0.673977,"Success"
748,"colorectum","Poisson",16,0.00570635296257404,0.570635,1.46191821063627e-06,0.00120909809802028,0.12091,0.00333652069045429,0.00807618523469379,0.333652,0.807619,"Success"
174,"colorectum","Poisson",16,0.00512648360522276,0.512648,1.68214623718749e-06,0.00129697580439555,0.129698,0.00258441102860748,0.00766855618183804,0.258441,0.766856,"Success"
624,"colorectum","Poisson",16,0.00499821321301368,0.499821,8.50419607024348e-07,0.00092218198151143,0.092218,0.00319073652925128,0.00680568989677608,0.319074,0.680569,"Success"
140,"colorectum","Poisson",16,0.00495234691984047,0.495235,2.96939099132979e-07,0.000544921186166384,0.054492,0.00388430139495436,0.00602039244472658,0.38843,0.602039,"Success"
324,"colorectum","Poisson",16,0.00394034991415505,0.394035,1.67991089193928e-07,0.000409867160423872,0.040987,0.00313701027972426,0.00474368954858584,0.313701,0.474369,"Success"
270,"colorectum","Poisson",16,0.00344891694328699,0.344892,6.48538813709503e-07,0.000805319075714404,0.080532,0.00187049155488675,0.00502734233168722,0.187049,0.502734,"Success"
226,"colorectum","Poisson",16,0.00337470723583185,0.337471,3.02239036286695e-07,0.000549762709072464,0.054976,0.00229717232604982,0.00445224214561388,0.229717,0.445224,"Success"
854,"colorectum","Poisson",16,0.00324660081928241,0.32466,3.51473485539259e-08,0.000187476261307734,0.018748,0.00287914734711925,0.00361405429144557,0.287915,0.361405,"Success"
148,"colorectum","Poisson",16,0.00275938826762365,0.275939,7.89985944668146e-08,0.000281066886108653,0.028107,0.00220849717085069,0.00331027936439661,0.22085,0.331028,"Success"
694,"colorectum","Poisson",16,0.000522539771931703,0.052254,1.02522670700955e-07,0.000320191615600651,0.032019,0,0.00115011533850898,0,0.115012,"Success"
